Extract.Date,CCG.Code,CCG.Name,Breakdown.Field,Breakdown.Value,Patient.Count,CCG20CD,pop19,Shielders_pct,Patient.Count.QCOVID,Patient.Count.nonQCOVID,Shielders_from_QCOVID_pct,IMD19_decile,IMD19_quintile
26/02/2021,01T,NHS South Sefton CCG,ALL,ALL,16335,E38000161,160226,10.1949745983798,2935,13400,17.9675543311907,3,2
26/02/2021,07P,NHS Brent CCG,ALL,ALL,33575,E38000020,329771,10.181307634692,16345,17230,48.6820551005212,3,2
26/02/2021,08M,NHS Newham CCG,ALL,ALL,33925,E38000113,353134,9.60683479925467,21890,12035,64.5246868091378,1,1
26/02/2021,01V,NHS Southport and Formby CCG,ALL,ALL,10905,E38000170,116184,9.38597397231977,2285,8620,20.9536909674461,6,4
26/02/2021,06P,NHS Luton CCG,ALL,ALL,19225,E38000102,213052,9.02361864709085,9310,9915,48.4265279583875,3,2
26/02/2021,01J,NHS Knowsley CCG,ALL,ALL,13080,E38000091,150862,8.67017539208018,3700,9380,28.2874617737003,1,1
26/02/2021,08E,NHS Harrow CCG,ALL,ALL,21750,E38000074,251160,8.65981844242714,10495,11255,48.2528735632184,8,4
26/02/2021,01X,NHS St Helens CCG,ALL,ALL,15630,E38000172,180585,8.65520392059141,3120,12510,19.9616122840691,2,1
26/02/2021,00T,NHS Bolton CCG,ALL,ALL,24750,E38000016,287550,8.60719874804382,8635,16115,34.8888888888889,3,2
26/02/2021,04C,NHS Leicester City CCG,ALL,ALL,29600,E38000097,354224,8.35629432223678,15915,13685,53.7668918918919,2,1
26/02/2021,36J,NHS Bradford District and Craven CCG,ALL,ALL,49360,E38000232,590901,8.35334514580277,20840,28520,42.2204213938412,2,1
26/02/2021,07L,NHS Barking and Dagenham CCG,ALL,ALL,17645,E38000004,212906,8.28769503912525,9565,8080,54.2079909322754,1,1
26/02/2021,02Q,NHS Bassetlaw CCG,ALL,ALL,9680,E38000008,117459,8.24117351586511,2730,6950,28.202479338843,5,3
26/02/2021,00R,NHS Blackpool CCG,ALL,ALL,11475,E38000015,139446,8.2289918678198,4575,6900,39.8692810457516,1,1
26/02/2021,05L,NHS Sandwell and West Birmingham CCG,ALL,ALL,41425,E38000144,506073,8.18557796997666,24115,17310,58.2136391068196,1,1
26/02/2021,08G,NHS Hillingdon CCG,ALL,ALL,24590,E38000082,306870,8.01316518395412,9770,14820,39.7315982106547,6,3
26/02/2021,08V,NHS Tower Hamlets CCG,ALL,ALL,26010,E38000186,324745,8.00936119108839,17880,8130,68.7427912341407,2,1
26/02/2021,08C,NHS Hammersmith and Fulham CCG,ALL,ALL,14590,E38000070,185143,7.88039515401608,6185,8405,42.3920493488691,4,2
26/02/2021,00N,NHS South Tyneside CCG,ALL,ALL,11790,E38000163,150976,7.80918821534548,4495,7295,38.1255301102629,2,1
26/02/2021,06A,NHS Wolverhampton CCG,ALL,ALL,20170,E38000210,263357,7.6588053478738,11185,8985,55.4536440257809,1,1
26/02/2021,05W,NHS Stoke on Trent CCG,ALL,ALL,20125,E38000175,264651,7.60435441392627,8220,11905,40.8447204968944,1,1
26/02/2021,03J,NHS North Kirklees CCG,ALL,ALL,14595,E38000121,193183,7.55501260462877,5870,8725,40.2192531688935,2,2
26/02/2021,16C,NHS Tees Valley CCG,ALL,ALL,50920,E38000247,675944,7.53316842815381,17950,32970,35.2513747054203,3,2
26/02/2021,00P,NHS Sunderland CCG,ALL,ALL,20610,E38000176,277705,7.4215444446445,8035,12575,38.9859291606017,2,1
26/02/2021,08N,NHS Redbridge CCG,ALL,ALL,22650,E38000138,305222,7.42082811854978,13300,9350,58.719646799117,7,4
26/02/2021,00Y,NHS Oldham CCG,ALL,ALL,17595,E38000135,237110,7.42060646957109,7505,10090,42.6541631145212,2,1
26/02/2021,07G,NHS Thurrock CCG,ALL,ALL,12895,E38000185,174341,7.3964242490292,3060,9835,23.7301279565723,5,3
26/02/2021,02X,NHS Doncaster CCG,ALL,ALL,22995,E38000044,311890,7.37279168937767,7265,15730,31.5938247445097,2,1
26/02/2021,12F,NHS Wirral CCG,ALL,ALL,23740,E38000208,324011,7.32691174065078,8025,15715,33.8037068239259,4,2
26/02/2021,00Q,NHS Blackburn with Darwen CCG,ALL,ALL,10965,E38000014,149696,7.32484501923899,5230,5735,47.6972184222526,1,1
26/02/2021,01F,NHS Halton CCG,ALL,ALL,9475,E38000068,129410,7.32169075032841,2995,6480,31.6094986807388,2,1
26/02/2021,00V,NHS Bury CCG,ALL,ALL,13930,E38000024,190990,7.29357557987329,4150,9780,29.791816223977,5,3
26/02/2021,84H,NHS County Durham CCG,ALL,ALL,38625,E38000234,530094,7.28644353642939,12260,26365,31.7411003236246,3,2
26/02/2021,04F,NHS Milton Keynes CCG,ALL,ALL,19955,E38000107,275882,7.2331649038357,5580,14375,27.9629165622651,8,4
26/02/2021,15E,NHS Birmingham and Solihull CCG,ALL,ALL,85070,E38000220,1180567,7.20585955731441,45305,39765,53.2561420007053,2,1
26/02/2021,07T,NHS City and Hackney CCG,ALL,ALL,20930,E38000035,290841,7.19637190079803,13010,7920,62.1595795508839,1,1
26/02/2021,10L,NHS Isle of Wight CCG,ALL,ALL,10170,E38000087,141771,7.17354042787312,4315,5855,42.4287118977384,4,2
26/02/2021,01Y,NHS Tameside and Glossop CCG,ALL,ALL,18655,E38000182,260063,7.17326186347154,7010,11645,37.5770570892522,2,1
26/02/2021,26A,NHS Norfolk and Waveney CCG,ALL,ALL,73460,E38000239,1026193,7.15849747562106,25230,48230,34.3452218894637,5,3
26/02/2021,03F,NHS Hull CCG,ALL,ALL,18505,E38000085,259778,7.12338997143715,6800,11705,36.7468251823831,1,1
26/02/2021,05Y,NHS Walsall CCG,ALL,ALL,20315,E38000191,285478,7.11613504368112,9605,10710,47.2803347280335,2,1
26/02/2021,72Q,NHS South East London CCG,ALL,ALL,129195,E38000244,1819271,7.10147086387899,67210,61985,52.0221370796083,4,3
26/02/2021,06L,NHS Ipswich and East Suffolk CCG,ALL,ALL,29175,E38000086,411211,7.09489775322158,9560,19615,32.7677806341045,7,4
26/02/2021,01G,NHS Salford CCG,ALL,ALL,18350,E38000143,258834,7.08948592534211,6505,11845,35.449591280654,1,1
26/02/2021,08Y,NHS West London CCG,ALL,ALL,16115,E38000202,227412,7.08625754137864,7785,8330,48.3090288551039,5,3
26/02/2021,14L,NHS Manchester CCG,ALL,ALL,39175,E38000217,552858,7.08590632676022,20220,18955,51.6145500957243,1,1
26/02/2021,99C,NHS North Tyneside CCG,ALL,ALL,14695,E38000127,207913,7.06786011456715,4925,9770,33.514800952705,6,3
26/02/2021,11N,NHS Kernow CCG,ALL,ALL,40385,E38000089,571802,7.06275948667546,13470,26915,33.3539680574471,4,2
26/02/2021,02P,NHS Barnsley CCG,ALL,ALL,17355,E38000006,246866,7.03012970599435,4855,12500,27.9746470757707,2,1
26/02/2021,01D,"NHS Heywood, Middleton and Rochdale CCG",ALL,ALL,15610,E38000080,222412,7.01850619570887,7125,8485,45.6438180653427,1,1
26/02/2021,99G,NHS Southend CCG,ALL,ALL,12850,E38000168,183125,7.01706484641638,5625,7225,43.7743190661479,5,3
26/02/2021,13T,NHS Newcastle Gateshead CCG,ALL,ALL,35195,E38000212,504875,6.97103243377074,14400,20795,40.9149026850405,3,2
26/02/2021,10V,NHS South Eastern Hampshire CCG,ALL,ALL,15115,E38000154,217701,6.94300898939371,4980,10135,32.9474032418128,8,4
26/02/2021,15F,NHS Leeds CCG,ALL,ALL,54900,E38000225,793139,6.92186363298237,17555,37345,31.976320582878,4,2
26/02/2021,03H,NHS North East Lincolnshire CCG,ALL,ALL,11030,E38000119,159563,6.91263012101803,4240,6790,38.4406165004533,3,2
26/02/2021,97R,NHS East Sussex CCG,ALL,ALL,38465,E38000235,557229,6.9029070633438,16335,22130,42.4671779539841,6,4
26/02/2021,00L,NHS Northumberland CCG,ALL,ALL,22235,E38000130,322434,6.89598491474224,5445,16790,24.4884191589836,6,3
26/02/2021,99F,NHS Castle Point and Rochford CCG,ALL,ALL,12255,E38000030,177744,6.89474750202539,3310,8945,27.0093839249286,9,5
26/02/2021,02Y,NHS East Riding of Yorkshire CCG,ALL,ALL,21915,E38000052,318400,6.88285175879397,7720,14195,35.2270134610997,9,5
26/02/2021,03L,NHS Rotherham CCG,ALL,ALL,18165,E38000141,265411,6.8441021660745,6665,11500,36.691439581613,3,2
26/02/2021,01K,NHS Morecambe Bay CCG,ALL,ALL,22765,E38000228,332696,6.84258301873182,6895,15870,30.2877223808478,6,3
26/02/2021,02M,NHS Fylde and Wyre CCG,ALL,ALL,13270,E38000226,194337,6.82834457668895,4425,8845,33.3458929917106,7,4
26/02/2021,70F,NHS West Sussex CCG,ALL,ALL,58160,E38000248,857166,6.78515013427971,23110,35050,39.7352132049519,9,5
26/02/2021,11J,NHS Dorset CCG,ALL,ALL,52370,E38000045,773839,6.76755759272924,20825,31545,39.7651327095666,8,4
26/02/2021,ENG,ENGLAND,ALL,ALL,3803379,,56286961,6.75712266647332,1528783,2274596,40.1953894155697,,
26/02/2021,02T,NHS Calderdale CCG,ALL,ALL,14285,E38000025,211455,6.75557447210991,5725,8560,40.0770038501925,4,2
26/02/2021,71E,NHS Lincolnshire CCG,ALL,ALL,51410,E38000238,761224,6.75359683877545,19140,32270,37.2301108733709,6,3
26/02/2021,03N,NHS Sheffield CCG,ALL,ALL,39420,E38000146,584853,6.7401552184908,17155,22265,43.5185185185185,4,2
26/02/2021,08W,NHS Waltham Forest CCG,ALL,ALL,18630,E38000192,276983,6.72604455869133,10725,7905,57.5684380032206,3,2
26/02/2021,05D,NHS East Staffordshire CCG,ALL,ALL,8665,E38000053,129944,6.66825709536416,3000,5665,34.6220427005193,7,4
26/02/2021,15N,NHS Devon CCG,ALL,ALL,80020,E38000230,1200739,6.66422927880247,30605,49415,38.246688327918,6,3
26/02/2021,03K,NHS North Lincolnshire CCG,ALL,ALL,11445,E38000122,172292,6.64279246859982,4240,7205,37.046745303626,5,3
26/02/2021,07K,NHS West Suffolk CCG,ALL,ALL,15380,E38000204,231706,6.63772194073524,5175,10205,33.6475942782835,8,4
26/02/2021,01H,NHS North Cumbria CCG,ALL,ALL,21125,E38000215,319371,6.61456425285953,7895,13230,37.3727810650888,5,3
26/02/2021,93C,NHS North Central London CCG,ALL,ALL,99900,E38000240,1510806,6.61236452595502,54085,45815,54.1391391391391,4,2
26/02/2021,99E,NHS Basildon and Brentwood CCG,ALL,ALL,17400,E38000007,264220,6.58542123987586,6505,10895,37.3850574712644,7,4
26/02/2021,02H,NHS Wigan Borough CCG,ALL,ALL,21600,E38000205,328662,6.57210142943206,7150,14450,33.1018518518519,4,2
26/02/2021,10K,NHS Fareham and Gosport CCG,ALL,ALL,13060,E38000059,201071,6.49521810703682,4930,8130,37.7488514548239,9,5
26/02/2021,02G,NHS West Lancashire CCG,ALL,ALL,7420,E38000200,114306,6.49134778576803,2300,5120,30.9973045822103,8,4
26/02/2021,52R,NHS Nottingham and Nottinghamshire CCG,ALL,ALL,67625,E38000243,1043665,6.47956959369146,28490,39135,42.1293900184843,5,3
26/02/2021,05A,NHS Coventry and Rugby CCG,ALL,ALL,31080,E38000038,480456,6.46885458814127,13640,17440,43.8867438867439,5,3
26/02/2021,06T,NHS North East Essex CCG,ALL,ALL,22035,E38000117,341267,6.45682119865091,7140,14895,32.4029952348536,5,3
26/02/2021,07H,NHS West Essex CCG,ALL,ALL,19955,E38000197,310040,6.43626628822088,7210,12745,36.131295414683,8,4
26/02/2021,09A,NHS Central London (Westminster) CCG,ALL,ALL,12190,E38000031,190034,6.41464159045223,6075,6115,49.8359310910583,7,4
26/02/2021,10R,NHS Portsmouth CCG,ALL,ALL,13775,E38000137,214905,6.40980898536563,6485,7290,47.0780399274047,3,2
26/02/2021,78H,NHS Northamptonshire CCG,ALL,ALL,47140,E38000242,736219,6.40298606800422,18285,28855,38.7887144675435,7,4
26/02/2021,01A,NHS East Lancashire CCG,ALL,ALL,24475,E38000050,382746,6.39458021769006,9520,14955,38.8968335035751,3,2
26/02/2021,05H,NHS Warwickshire North CCG,ALL,ALL,12475,E38000195,195147,6.39261684781216,4490,7985,35.9919839679359,5,3
26/02/2021,36L,NHS South West London CCG,ALL,ALL,95800,E38000245,1504810,6.36625221788797,46730,49070,48.7787056367432,8,4
26/02/2021,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,ALL,ALL,14365,E38000153,226837,6.33274113129692,5560,8805,38.7051862164984,8,4
26/02/2021,05V,NHS Stafford and Surrounds CCG,ALL,ALL,9925,E38000173,157308,6.30927861265797,3105,6820,31.2846347607053,9,5
26/02/2021,01W,NHS Stockport CCG,ALL,ALL,18505,E38000174,293423,6.30659491587231,6670,11835,36.0443123480141,7,4
26/02/2021,06F,NHS Bedfordshire CCG,ALL,ALL,29095,E38000010,461940,6.29843702645365,10585,18510,36.380821446984,9,5
26/02/2021,06H,NHS Cambridgeshire and Peterborough CCG,ALL,ALL,56170,E38000026,892627,6.29266199655623,21645,34525,38.5348050560798,8,4
26/02/2021,05C,NHS Dudley CCG,ALL,ALL,20105,E38000046,321596,6.25163248299108,7575,12530,37.6771947276797,4,3
26/02/2021,02E,NHS Warrington CCG,ALL,ALL,13060,E38000194,210014,6.21863304351139,4685,8375,35.8728943338438,7,4
26/02/2021,03R,NHS Wakefield CCG,ALL,ALL,21650,E38000190,348312,6.21569167872482,7975,13675,36.8360277136259,3,2
26/02/2021,11X,NHS Somerset CCG,ALL,ALL,34865,E38000150,562225,6.20125394637378,12485,22380,35.8095511257708,6,3
26/02/2021,91Q,NHS Kent and Medway CCG,ALL,ALL,115280,E38000237,1860111,6.1974796127758,40355,74925,35.0060721721027,6,3
26/02/2021,15M,NHS Derby and Derbyshire CCG,ALL,ALL,63410,E38000229,1026426,6.1777468614396,26445,36965,41.7047784261158,6,3
26/02/2021,02A,NHS Trafford CCG,ALL,ALL,14655,E38000187,237354,6.17432189893577,5355,9300,36.5404298874104,9,5
26/02/2021,42D,NHS North Yorkshire CCG,ALL,ALL,26430,E38000241,428231,6.1719025479239,10225,16205,38.687097994703,9,5
26/02/2021,11M,NHS Gloucestershire CCG,ALL,ALL,39300,E38000062,637070,6.16886684351798,14020,25280,35.6743002544529,9,5
26/02/2021,08F,NHS Havering CCG,ALL,ALL,15905,E38000077,259552,6.12786647762298,6380,9525,40.1131719585036,8,4
26/02/2021,10X,NHS Southampton CCG,ALL,ALL,15440,E38000167,252520,6.11436717883732,5275,10165,34.1645077720207,3,2
26/02/2021,15D,NHS East Berkshire CCG,ALL,ALL,26370,E38000224,436701,6.03845651830429,13230,13140,50.1706484641638,9,5
26/02/2021,27D,NHS Cheshire CCG,ALL,ALL,43860,E38000233,727223,6.03116238072778,14620,29240,33.3333333333333,8,5
26/02/2021,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",ALL,ALL,54905,E38000231,921917,5.95552528047536,20755,34150,37.8016574082506,9,5
26/02/2021,06Q,NHS Mid Essex CCG,ALL,ALL,23455,E38000106,395918,5.9242065276143,8040,15415,34.2784054572586,9,5
26/02/2021,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",ALL,ALL,56870,E38000222,963522,5.90230425459927,22880,33990,40.2321083172147,7,4
26/02/2021,05R,NHS South Warwickshire CCG,ALL,ALL,16085,E38000164,273851,5.87363201156833,5595,10490,34.7839602113771,10,5
26/02/2021,03A,NHS Greater Huddersfield CCG,ALL,ALL,14445,E38000064,246604,5.8575692202884,4870,9575,33.7140879196954,5,3
26/02/2021,05X,NHS Telford and Wrekin CCG,ALL,ALL,10535,E38000183,179854,5.85752888453968,4510,6025,42.8096820123398,4,2
26/02/2021,04Y,NHS Cannock Chase CCG,ALL,ALL,8050,E38000028,137595,5.85050328863694,2600,5450,32.2981366459627,6,3
26/02/2021,18C,NHS Herefordshire and Worcestershire CCG,ALL,ALL,45740,E38000236,788587,5.80024778496222,17615,28125,38.5111499781373,7,4
26/02/2021,92A,NHS Surrey Heartlands CCG,ALL,ALL,60525,E38000246,1049170,5.76884584957633,23300,37225,38.4964890541099,10,5
26/02/2021,06K,NHS East and North Hertfordshire CCG,ALL,ALL,32970,E38000049,571713,5.7668795357111,12025,20945,36.472550803761,9,5
26/02/2021,99M,NHS North East Hampshire and Farnham CCG,ALL,ALL,12205,E38000118,211709,5.76498873453656,4975,7230,40.7619827939369,10,5
26/02/2021,05G,NHS North Staffordshire CCG,ALL,ALL,12570,E38000126,219600,5.72404371584699,4600,7970,36.5950676213206,7,4
26/02/2021,01E,NHS Greater Preston CCG,ALL,ALL,11630,E38000227,203825,5.70587513798602,4955,6675,42.6053310404127,5,3
26/02/2021,05N,NHS Shropshire CCG,ALL,ALL,18415,E38000147,323136,5.69883887898594,6720,11695,36.4919902253598,7,4
26/02/2021,04V,NHS West Leicestershire CCG,ALL,ALL,23210,E38000201,407490,5.6958452968171,8655,14555,37.2899612236105,10,5
26/02/2021,10J,NHS North Hampshire CCG,ALL,ALL,12810,E38000120,225387,5.68355761423685,3865,8945,30.1717408274785,10,5
26/02/2021,11A,NHS West Hampshire CCG,ALL,ALL,32385,E38000198,570799,5.67362591735445,11515,20870,35.5565848386599,10,5
26/02/2021,09D,NHS Brighton and Hove CCG,ALL,ALL,16390,E38000021,290885,5.63452910944188,6785,9605,41.3971934106162,6,3
26/02/2021,06N,NHS Herts Valleys CCG,ALL,ALL,33605,E38000079,598034,5.61924572850373,14165,19440,42.1514655557209,10,5
26/02/2021,03W,NHS East Leicestershire and Rutland CCG,ALL,ALL,18925,E38000051,338592,5.58932284283149,6750,12175,35.667107001321,10,5
26/02/2021,14Y,NHS Buckinghamshire CCG,ALL,ALL,30290,E38000223,546626,5.54126587465653,12355,17935,40.7890392868934,10,5
26/02/2021,10C,NHS Surrey Heath CCG,ALL,ALL,5330,E38000178,96564,5.51965535810447,2165,3165,40.6191369606004,10,5
26/02/2021,03Q,NHS Vale of York CCG,ALL,ALL,19970,E38000188,366072,5.45521099674381,6395,13575,32.0230345518277,10,5
26/02/2021,00X,NHS Chorley and South Ribble CCG,ALL,ALL,9595,E38000034,178547,5.37393515432911,3375,6220,35.1745700885878,8,4
26/02/2021,10Q,NHS Oxfordshire CCG,ALL,ALL,36070,E38000136,676171,5.33444942181785,14835,21235,41.1283615192681,10,5
26/02/2021,15A,NHS Berkshire West CCG,ALL,ALL,24680,E38000221,491349,5.02290632523929,10440,14240,42.3014586709887,10,5
